TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINTalt	M1GLOBALPOSITIONINTlat	M1GLOBALPOSITIONINTlon	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1HIGHRESIMUpressurealt	M1HIGHRESIMUtemperature	M1HIGHRESIMUxacc	M1HIGHRESIMUxgyro	M1HIGHRESIMUyacc	M1HIGHRESIMUygyro	M1HIGHRESIMUzacc	M1HIGHRESIMUzgyro	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
2828	-1.472073793411255e-01	-1.977643221616745e-01	1.684505224227905e+00	-2.645877301692963e-01	-2.130662918090820e+00	1.862690299749374e-01	-1.000000000000000e+00	4.032800000000000e+04	3.740101200000000e+08	-1.221534893000000e+09	5.900000000000000e+01	-7.000000000000000e+00	-4.200000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232300000000000e+04
2840	-1.472073793411255e-01	-1.977643221616745e-01	1.684505224227905e+00	-2.645877301692963e-01	-2.130662918090820e+00	1.862690299749374e-01	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232300000000000e+04
2920	-1.619619280099869e-01	-1.888078302145004e-01	1.662387371063232e+00	-2.484536767005920e-01	-2.151227235794067e+00	1.615606993436813e-01	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232300000000000e+04
3001	-1.619619280099869e-01	-1.888078302145004e-01	1.662387371063232e+00	-2.484536767005920e-01	-2.151227235794067e+00	1.615606993436813e-01	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3012	-1.733992397785187e-01	-1.409360170364380e-01	1.643639445304871e+00	-2.031963765621185e-01	-2.168515920639038e+00	1.020117327570915e-01	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3037	-1.733992397785187e-01	-1.409360170364380e-01	1.643639445304871e+00	-2.031963765621185e-01	-2.168515920639038e+00	1.020117327570915e-01	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3100	-1.796218007802963e-01	-8.761041611433029e-02	1.629670023918152e+00	-1.432371884584427e-01	-2.180106639862061e+00	7.758136838674545e-02	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.493000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3163	-1.796218007802963e-01	-8.761041611433029e-02	1.629670023918152e+00	-1.432371884584427e-01	-2.180106639862061e+00	7.758136838674545e-02	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.994358718395233e-01	4.304000091552734e+01	-1.907167553901672e+00	6.605197489261627e-02	-1.003900814056396e+01	2.312408983707428e-01	1.380444407463074e+00	-5.077731981873512e-02	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3164	-1.796218007802963e-01	-8.761041611433029e-02	1.629670023918152e+00	-1.432371884584427e-01	-2.180106639862061e+00	7.758136838674545e-02	-1.000000000000000e+00	4.035500000000000e+04	3.740101210000000e+08	-1.221534887000000e+09	5.700000000000000e+01	3.000000000000000e+00	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3184	-1.796218007802963e-01	-8.761041611433029e-02	1.629670023918152e+00	-1.432371884584427e-01	-2.180106639862061e+00	7.758136838674545e-02	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3197	-1.895512044429779e-01	-4.882791638374329e-02	1.618886709213257e+00	-1.027678474783897e-01	-2.187726497650146e+00	1.393733322620392e-01	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3323	-2.063307017087936e-01	-2.023024484515190e-02	1.602193117141724e+00	-1.662723720073700e-01	-2.193360567092896e+00	1.102464944124222e-01	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3338	-2.157195955514908e-01	-2.143778279423714e-02	1.585081577301025e+00	-1.939382702112198e-01	-2.196476221084595e+00	8.938565850257874e-02	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3425	-2.237595319747925e-01	7.146801054477692e-02	1.568286180496216e+00	-1.366263329982758e-01	-2.193956851959229e+00	8.971402049064636e-02	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3427	-2.237595319747925e-01	7.146801054477692e-02	1.568286180496216e+00	-1.366263329982758e-01	-2.193956851959229e+00	8.971402049064636e-02	-1.000000000000000e+00	4.038700000000000e+04	3.740101220000000e+08	-1.221534878000000e+09	6.300000000000000e+01	1.600000000000000e+01	-4.400000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3458	-2.237595319747925e-01	7.146801054477692e-02	1.568286180496216e+00	-1.366263329982758e-01	-2.193956851959229e+00	8.971402049064636e-02	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3518	-2.302036583423615e-01	1.434263736009598e-01	1.560552835464478e+00	4.216294735670090e-02	-2.183208227157593e+00	6.091359257698059e-02	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3609	-2.310836613178253e-01	5.421692878007889e-02	1.566424846649170e+00	1.303809136152267e-01	-2.173854351043701e+00	-5.176347866654396e-02	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3701	-2.211399823427200e-01	-5.930662155151367e-06	1.576470494270325e+00	1.195614710450172e-01	-2.172350645065308e+00	-1.632384359836578e-01	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3793	-2.070319950580597e-01	-8.035067468881607e-02	1.586867451667786e+00	8.579463511705399e-02	-2.178041458129883e+00	-1.106034889817238e-01	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3801	-2.070319950580597e-01	-8.035067468881607e-02	1.586867451667786e+00	8.579463511705399e-02	-2.178041458129883e+00	-1.106034889817238e-01	-1.000000000000000e+00	4.039300000000000e+04	3.740101230000000e+08	-1.221534868000000e+09	6.100000000000000e+01	2.700000000000000e+01	-4.100000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3813	-2.070319950580597e-01	-8.035067468881607e-02	1.586867451667786e+00	8.579463511705399e-02	-2.178041458129883e+00	-1.106034889817238e-01	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3886	-2.059378325939178e-01	-9.795205295085907e-02	1.592371344566345e+00	4.867760464549065e-03	-2.185774803161621e+00	7.969478517770767e-02	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
3973	-2.192856371402740e-01	-5.429084971547127e-02	1.587640404701233e+00	-1.380149275064468e-01	-2.192803859710693e+00	1.845504939556122e-01	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4066	-2.327050119638443e-01	-4.927318543195724e-02	1.570332288742065e+00	-2.419288158416748e-01	-2.198541879653931e+00	8.293018490076065e-02	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4141	-2.327050119638443e-01	-4.927318543195724e-02	1.570332288742065e+00	-2.419288158416748e-01	-2.198541879653931e+00	8.293018490076065e-02	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4158	-2.378976345062256e-01	8.734650909900665e-03	1.545817017555237e+00	-2.715894877910614e-01	-2.201667070388794e+00	4.055724292993546e-02	-1.000000000000000e+00	4.037600000000000e+04	3.740101210000000e+08	-1.221534855000000e+09	5.200000000000000e+01	3.900000000000000e+01	-3.800000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4165	-2.378976345062256e-01	8.734650909900665e-03	1.545817017555237e+00	-2.715894877910614e-01	-2.201667070388794e+00	4.055724292993546e-02	-1.000000000000000e+00	4.036800000000000e+04	3.740101200000000e+08	-1.221534844000000e+09	5.200000000000000e+01	4.800000000000000e+01	-4.300000000000000e+01	-4.161982238292694e-01	4.305999755859375e+01	-2.043949365615845e+00	-1.027973964810371e-01	-9.326083183288574e+00	-4.584414511919022e-02	6.961907744407654e-01	1.222523227334023e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4285	-2.378976345062256e-01	8.734650909900665e-03	1.545817017555237e+00	-2.715894877910614e-01	-2.201667070388794e+00	4.055724292993546e-02	-1.000000000000000e+00	4.036800000000000e+04	3.740101200000000e+08	-1.221534844000000e+09	5.200000000000000e+01	4.800000000000000e+01	-4.300000000000000e+01	-8.324097096920013e-02	4.305999755859375e+01	-2.594336271286011e+00	-1.518261134624481e-01	-9.200971603393555e+00	6.929554790258408e-02	-1.860978603363037e-01	1.084456443786621e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4289	-2.464509606361389e-01	5.774880573153496e-02	1.517749428749084e+00	-1.656582951545715e-01	-2.198874711990356e+00	1.056501045823097e-01	-1.000000000000000e+00	4.036800000000000e+04	3.740101200000000e+08	-1.221534844000000e+09	5.200000000000000e+01	4.800000000000000e+01	-4.300000000000000e+01	-8.324097096920013e-02	4.305999755859375e+01	-2.594336271286011e+00	-1.518261134624481e-01	-9.200971603393555e+00	6.929554790258408e-02	-1.860978603363037e-01	1.084456443786621e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
4377	-2.560468316078186e-01	7.075525820255280e-02	1.499517798423767e+00	-1.948744356632233e-01	-2.192525148391724e+00	8.753243833780289e-02	-1.000000000000000e+00	4.036800000000000e+04	3.740101200000000e+08	-1.221534844000000e+09	5.200000000000000e+01	4.800000000000000e+01	-4.300000000000000e+01	-8.324097096920013e-02	4.305999755859375e+01	-2.594336271286011e+00	-1.518261134624481e-01	-9.200971603393555e+00	6.929554790258408e-02	-1.860978603363037e-01	1.084456443786621e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.000000000000000e+01	1.232100000000000e+04
